"","UserID","MovieID","Rating","Timestamp","Gender","Age","Occupation_Code","occupation","Income_code","income_level","ZipCode"
"374",2529,10,3,974062538,"F",35,9,"homemaker",1,"low","95903"
"375",2529,337,5,974058556,"F",35,9,"homemaker",1,"low","95903"
"376",2529,1028,5,974057068,"F",35,9,"homemaker",1,"low","95903"
"377",2529,1031,4,974057228,"F",35,9,"homemaker",1,"low","95903"
"378",2529,1036,4,974567275,"F",35,9,"homemaker",1,"low","95903"
"379",2529,50,5,974651865,"F",35,9,"homemaker",1,"low","95903"
"380",2529,2005,5,974057981,"F",35,9,"homemaker",1,"low","95903"
"381",2529,3928,5,974057544,"F",35,9,"homemaker",1,"low","95903"
"382",2566,2987,3,1007365934,"M",35,17,"technician/engineer",3,"high","94022"
"383",2566,3793,4,1007363589,"M",35,17,"technician/engineer",3,"high","94022"
"384",2566,912,5,973966542,"M",35,17,"technician/engineer",3,"high","94022"
"385",2566,2409,4,973966000,"M",35,17,"technician/engineer",3,"high","94022"
"386",2566,1374,4,973964190,"M",35,17,"technician/engineer",3,"high","94022"
"387",2566,10,4,973965637,"M",35,17,"technician/engineer",3,"high","94022"
"388",2566,1028,5,973967105,"M",35,17,"technician/engineer",3,"high","94022"
"389",2566,1036,4,973965191,"M",35,17,"technician/engineer",3,"high","94022"
"390",2576,3481,5,973896979,"M",18,17,"technician/engineer",3,"high","97030"
"391",2576,1374,4,973898466,"M",18,17,"technician/engineer",3,"high","97030"
"392",2576,1036,3,973898901,"M",18,17,"technician/engineer",3,"high","97030"
"393",2579,1256,4,973891150,"M",35,15,"scientist",3,"high","91411"
"394",2579,912,5,973891080,"M",35,15,"scientist",3,"high","91411"
"395",2579,50,5,973891413,"M",35,15,"scientist",3,"high","91411"
"396",2579,1212,5,973891216,"M",35,15,"scientist",3,"high","91411"
"397",2665,2987,2,973454721,"M",35,11,"lawyer",3,"high","98443"
"398",2665,1256,1,974737490,"M",35,11,"lawyer",3,"high","98443"
"399",2665,912,5,974836707,"M",35,11,"lawyer",3,"high","98443"
"400",2665,2420,4,973453239,"M",35,11,"lawyer",3,"high","98443"
"401",2665,950,2,975252730,"M",35,11,"lawyer",3,"high","98443"
"402",2665,2644,2,974822258,"M",35,11,"lawyer",3,"high","98443"
"403",2665,3861,2,975252786,"M",35,11,"lawyer",3,"high","98443"
"404",2665,1374,4,973450662,"M",35,11,"lawyer",3,"high","98443"
"405",2665,1945,2,974836667,"M",35,11,"lawyer",3,"high","98443"
"406",2665,1028,5,974386372,"M",35,11,"lawyer",3,"high","98443"
"407",2665,1031,4,974992079,"M",35,11,"lawyer",3,"high","98443"
"408",2665,1036,4,973450573,"M",35,11,"lawyer",3,"high","98443"
"409",2665,2005,3,974992019,"M",35,11,"lawyer",3,"high","98443"
"410",2665,3928,1,974665266,"M",35,11,"lawyer",3,"high","98443"
"411",2756,3793,2,984694332,"M",18,4,"college/grad_student",1,"low","97331"
"412",2756,2409,5,973193379,"M",18,4,"college/grad_student",1,"low","97331"
"413",2756,1374,5,973193021,"M",18,4,"college/grad_student",1,"low","97331"
"414",2756,10,5,973193265,"M",18,4,"college/grad_student",1,"low","97331"
"415",2756,337,3,973192183,"M",18,4,"college/grad_student",1,"low","97331"
"416",2756,1028,4,985994486,"M",18,4,"college/grad_student",1,"low","97331"
"417",2756,1036,5,973192986,"M",18,4,"college/grad_student",1,"low","97331"
"418",2830,2987,3,972591444,"M",35,7,"executive/managerial",3,"high","94506"
"419",2830,1036,3,972592982,"M",35,7,"executive/managerial",3,"high","94506"
"420",2838,912,5,972570894,"M",18,1,"academic/educator",2,"medium","95864"
"421",2913,3793,4,971766111,"F",35,20,"writer",2,"medium","98119"
"422",2913,950,4,971766583,"F",35,20,"writer",2,"medium","98119"
"423",2913,3481,5,971769407,"F",35,20,"writer",2,"medium","98119"
"424",2913,337,4,971770765,"F",35,20,"writer",2,"medium","98119"
"425",2913,1028,3,971770298,"F",35,20,"writer",2,"medium","98119"
"426",2913,1036,4,971768750,"F",35,20,"writer",2,"medium","98119"
"427",2924,3793,4,971592379,"F",18,4,"college/grad_student",1,"low","94121"
"428",2943,3793,4,971320900,"M",35,12,"programmer",3,"high","95864"
"429",2943,1260,4,971320180,"M",35,12,"programmer",3,"high","95864"
"430",2943,1211,5,971320546,"M",35,12,"programmer",3,"high","95864"
"431",2955,2987,1,971205668,"M",35,14,"sales/marketing",3,"high","92025"
"432",2955,3793,2,971205011,"M",35,14,"sales/marketing",3,"high","92025"
"433",2955,1374,5,971204990,"M",35,14,"sales/marketing",3,"high","92025"
"434",2955,1036,4,971205402,"M",35,14,"sales/marketing",3,"high","92025"
"435",2955,50,3,971205354,"M",35,14,"sales/marketing",3,"high","92025"
"436",2962,2987,3,977246633,"M",35,3,"clerical/admin",2,"medium","94109"
"437",2962,3793,3,976817266,"M",35,3,"clerical/admin",2,"medium","94109"
"438",2962,1260,4,977246583,"M",35,3,"clerical/admin",2,"medium","94109"
"439",2962,912,3,977168990,"M",35,3,"clerical/admin",2,"medium","94109"
"440",2962,950,4,977169630,"M",35,3,"clerical/admin",2,"medium","94109"
"441",2962,3481,5,976817220,"M",35,3,"clerical/admin",2,"medium","94109"
"442",2962,3861,4,976817439,"M",35,3,"clerical/admin",2,"medium","94109"
"443",2962,1374,4,977248823,"M",35,3,"clerical/admin",2,"medium","94109"
"444",2962,10,2,978983652,"M",35,3,"clerical/admin",2,"medium","94109"
"445",2962,1036,4,978644746,"M",35,3,"clerical/admin",2,"medium","94109"
"446",2962,50,4,977168790,"M",35,3,"clerical/admin",2,"medium","94109"
"447",2962,381,3,977169649,"M",35,3,"clerical/admin",2,"medium","94109"
"448",2962,1212,4,977169630,"M",35,3,"clerical/admin",2,"medium","94109"
"449",3008,3793,3,970600907,"M",18,4,"college/grad_student",1,"low","94403"
"450",3050,3793,5,970178125,"M",35,12,"programmer",3,"high","94025"
"451",3050,3481,5,970179666,"M",35,12,"programmer",3,"high","94025"
"452",3060,2409,1,970021218,"F",35,1,"academic/educator",2,"medium","92705"
"453",3060,50,5,970021382,"F",35,1,"academic/educator",2,"medium","92705"
"454",3064,2987,4,970076496,"M",35,17,"technician/engineer",3,"high","90026"
"455",3064,1374,5,970077289,"M",35,17,"technician/engineer",3,"high","90026"
"456",3069,2987,3,969952416,"M",18,4,"college/grad_student",1,"low","97470"
"457",3069,3793,4,969952439,"M",18,4,"college/grad_student",1,"low","97470"
"458",3069,3481,2,971056922,"M",18,4,"college/grad_student",1,"low","97470"
"459",3101,2987,4,969572882,"M",18,15,"scientist",3,"high","91101"
"460",3101,3793,5,969572893,"M",18,15,"scientist",3,"high","91101"
"461",3101,912,2,969584474,"M",18,15,"scientist",3,"high","91101"
"462",3101,1374,5,969582470,"M",18,15,"scientist",3,"high","91101"
"463",3101,10,4,969583598,"M",18,15,"scientist",3,"high","91101"
"464",3101,1028,3,969583844,"M",18,15,"scientist",3,"high","91101"
"465",3101,1036,4,969582321,"M",18,15,"scientist",3,"high","91101"
"466",3101,50,5,969577331,"M",18,15,"scientist",3,"high","91101"
"467",3101,2005,4,969584234,"M",18,15,"scientist",3,"high","91101"
"468",3105,1374,4,969552298,"M",35,12,"programmer",3,"high","98166"
"469",3105,1036,5,969906776,"M",35,12,"programmer",3,"high","98166"
"470",3190,3793,4,968651229,"M",1,17,"technician/engineer",3,"high","97062"
"471",3197,1260,5,968636234,"F",18,14,"sales/marketing",3,"high","94110"
"472",3197,50,4,968637042,"F",18,14,"sales/marketing",3,"high","94110"
"473",3203,3793,4,975538544,"M",35,0,"other",0,"other","90254"
"474",3203,3481,5,971245479,"M",35,0,"other",0,"other","90254"
"475",3203,3861,2,976345306,"M",35,0,"other",0,"other","90254"
"476",3203,1036,4,1001027567,"M",35,0,"other",0,"other","90254"
"477",3203,50,4,1019948540,"M",35,0,"other",0,"other","90254"
"478",3230,1374,5,968389841,"M",35,16,"self-employed",2,"medium","92630"
"479",3230,1036,5,968391653,"M",35,16,"self-employed",2,"medium","92630"
"480",3234,912,4,968366574,"F",1,0,"other",0,"other","90012"
"481",3244,3793,4,968310666,"F",18,4,"college/grad_student",1,"low","92647"
"482",3244,3481,3,968310564,"F",18,4,"college/grad_student",1,"low","92647"
"483",3244,1031,4,968310954,"F",18,4,"college/grad_student",1,"low","92647"
"484",3247,2987,3,968303803,"M",35,15,"scientist",3,"high","92649"
"485",3247,1374,5,968303935,"M",35,15,"scientist",3,"high","92649"
"486",3259,2987,4,968271275,"F",18,4,"college/grad_student",1,"low","95616"
"487",3259,3793,4,968277819,"F",18,4,"college/grad_student",1,"low","95616"
"488",3259,912,4,968273438,"F",18,4,"college/grad_student",1,"low","95616"
"489",3259,3481,4,968272111,"F",18,4,"college/grad_student",1,"low","95616"
"490",3259,337,4,968275762,"F",18,4,"college/grad_student",1,"low","95616"
"491",3259,1028,4,968271986,"F",18,4,"college/grad_student",1,"low","95616"
"492",3259,1031,4,968277396,"F",18,4,"college/grad_student",1,"low","95616"
"493",3259,50,5,1027974744,"F",18,4,"college/grad_student",1,"low","95616"
"494",3259,2005,5,968276574,"F",18,4,"college/grad_student",1,"low","95616"
"495",3296,2987,4,968057954,"M",18,14,"sales/marketing",3,"high","90292"
"496",3297,3793,4,968052086,"M",18,4,"college/grad_student",1,"low","91325"
"497",3297,1028,4,968053624,"M",18,4,"college/grad_student",1,"low","91325"
"498",3316,912,4,967940089,"M",1,19,"unemployed",1,"low","92557"
"499",3316,50,4,967940581,"M",1,19,"unemployed",1,"low","92557"
"500",3349,3793,4,967750323,"F",18,4,"college/grad_student",1,"low","92054"
"501",3349,10,4,967750935,"F",18,4,"college/grad_student",1,"low","92054"
"502",3349,50,3,967749356,"F",18,4,"college/grad_student",1,"low","92054"
"503",3353,2409,3,968126905,"M",35,17,"technician/engineer",3,"high","92688"
"504",3353,1374,4,968126332,"M",35,17,"technician/engineer",3,"high","92688"
"505",3353,1036,5,968125987,"M",35,17,"technician/engineer",3,"high","92688"
"506",3370,2987,2,967608836,"M",18,4,"college/grad_student",1,"low","92833"
"507",3370,912,5,967607568,"M",18,4,"college/grad_student",1,"low","92833"
"508",3370,1374,4,967607117,"M",18,4,"college/grad_student",1,"low","92833"
"509",3370,306,5,967608567,"M",18,4,"college/grad_student",1,"low","92833"
"510",3370,10,3,967607165,"M",18,4,"college/grad_student",1,"low","92833"
"511",3370,1036,2,967606961,"M",18,4,"college/grad_student",1,"low","92833"
"512",3370,50,5,967607671,"M",18,4,"college/grad_student",1,"low","92833"
"513",3370,2005,3,967607908,"M",18,4,"college/grad_student",1,"low","92833"
"514",3373,3793,5,967602579,"M",18,16,"self-employed",2,"medium","94709"
"515",3394,1256,4,967491593,"M",35,7,"executive/managerial",3,"high","90069"
"516",3394,1260,5,967490948,"M",35,7,"executive/managerial",3,"high","90069"
"517",3394,912,5,967493092,"M",35,7,"executive/managerial",3,"high","90069"
"518",3394,1374,3,967492365,"M",35,7,"executive/managerial",3,"high","90069"
"519",3394,306,4,967493142,"M",35,7,"executive/managerial",3,"high","90069"
"520",3394,1945,5,967493122,"M",35,7,"executive/managerial",3,"high","90069"
"521",3394,1036,4,967492052,"M",35,7,"executive/managerial",3,"high","90069"
"522",3394,50,4,967492560,"M",35,7,"executive/managerial",3,"high","90069"
"523",3394,1212,5,967490922,"M",35,7,"executive/managerial",3,"high","90069"
"524",3436,2987,3,967328129,"M",35,0,"other",0,"other","98503"
"525",3436,3793,4,1004146205,"M",35,0,"other",0,"other","98503"
"526",3436,912,4,970714290,"M",35,0,"other",0,"other","98503"
"527",3436,2005,3,1037841156,"M",35,0,"other",0,"other","98503"
"528",3436,3928,3,991060191,"M",35,0,"other",0,"other","98503"
"529",3445,3793,4,967277184,"F",35,20,"writer",2,"medium","92009"
"530",3445,306,5,967278980,"F",35,20,"writer",2,"medium","92009"
"531",3445,50,4,967278980,"F",35,20,"writer",2,"medium","92009"
"532",3445,2005,2,967279599,"F",35,20,"writer",2,"medium","92009"
"533",3445,1212,5,967278787,"F",35,20,"writer",2,"medium","92009"
"534",3481,1256,5,967075500,"M",18,4,"college/grad_student",1,"low","94122"
"535",3481,912,3,967073961,"M",18,4,"college/grad_student",1,"low","94122"
"536",3481,1036,4,967076228,"M",18,4,"college/grad_student",1,"low","94122"
"537",3481,50,5,967075468,"M",18,4,"college/grad_student",1,"low","94122"
"538",3481,2005,4,967076469,"M",18,4,"college/grad_student",1,"low","94122"
"539",3481,1212,4,968558853,"M",18,4,"college/grad_student",1,"low","94122"
"540",3486,912,3,967059300,"F",18,0,"other",0,"other","98225"
"541",3486,1028,5,967059498,"F",18,0,"other",0,"other","98225"
"542",3486,2005,5,967059954,"F",18,0,"other",0,"other","98225"
"543",3537,3793,5,966883293,"M",1,10,"K-12_student",1,"low","97402"
"544",3537,3861,3,966883293,"M",1,10,"K-12_student",1,"low","97402"
"545",3545,2987,3,966859744,"M",35,12,"programmer",3,"high","92507"
"546",3601,2987,4,966641171,"F",35,3,"clerical/admin",2,"medium","95405"
"547",3601,912,4,966639754,"F",35,3,"clerical/admin",2,"medium","95405"
"548",3601,2420,4,966640881,"F",35,3,"clerical/admin",2,"medium","95405"
"549",3601,2005,3,966640997,"F",35,3,"clerical/admin",2,"medium","95405"
"550",3657,3793,5,966447405,"M",18,17,"technician/engineer",3,"high","95121"
"551",3657,3861,4,966447297,"M",18,17,"technician/engineer",3,"high","95121"
"552",3703,3793,5,966285245,"M",18,12,"programmer",3,"high","97402"
"553",3703,1028,3,966285457,"M",18,12,"programmer",3,"high","97402"
"554",3802,3793,3,965982549,"M",18,0,"other",0,"other","94520"
"555",3842,2987,3,977144169,"F",35,16,"self-employed",2,"medium","92054"
"556",3842,1256,5,969006354,"F",35,16,"self-employed",2,"medium","92054"
"557",3842,912,5,965910720,"F",35,16,"self-employed",2,"medium","92054"
"558",3842,2644,5,965918358,"F",35,16,"self-employed",2,"medium","92054"
"559",3842,1945,5,1001413140,"F",35,16,"self-employed",2,"medium","92054"
"560",3842,337,5,984996841,"F",35,16,"self-employed",2,"medium","92054"
"561",3842,1036,4,965990594,"F",35,16,"self-employed",2,"medium","92054"
"562",3842,50,5,965990226,"F",35,16,"self-employed",2,"medium","92054"
"563",3842,3928,1,1037879256,"F",35,16,"self-employed",2,"medium","92054"
"564",4042,2987,3,965510675,"M",35,15,"scientist",3,"high","94002"
"565",4042,3793,4,965501483,"M",35,15,"scientist",3,"high","94002"
"566",4042,912,5,965557607,"M",35,15,"scientist",3,"high","94002"
"567",4042,2420,3,965511372,"M",35,15,"scientist",3,"high","94002"
"568",4042,3481,4,975807174,"M",35,15,"scientist",3,"high","94002"
"569",4042,3861,4,993416718,"M",35,15,"scientist",3,"high","94002"
"570",4042,1374,5,965501956,"M",35,15,"scientist",3,"high","94002"
"571",4042,10,3,965512476,"M",35,15,"scientist",3,"high","94002"
"572",4042,1028,4,965501825,"M",35,15,"scientist",3,"high","94002"
"573",4042,1036,4,965510557,"M",35,15,"scientist",3,"high","94002"
"574",4042,50,5,1005631246,"M",35,15,"scientist",3,"high","94002"
"575",4042,1212,5,965558339,"M",35,15,"scientist",3,"high","94002"
"576",4044,2987,4,965500165,"F",35,3,"clerical/admin",2,"medium","95826"
"577",4099,912,4,965416789,"M",35,17,"technician/engineer",3,"high","94954"
"578",4099,3481,4,965415760,"M",35,17,"technician/engineer",3,"high","94954"
"579",4099,1374,3,965415464,"M",35,17,"technician/engineer",3,"high","94954"
"580",4099,1028,2,965415433,"M",35,17,"technician/engineer",3,"high","94954"
"581",4099,50,3,965416789,"M",35,17,"technician/engineer",3,"high","94954"
"582",4141,10,4,965353532,"M",35,17,"technician/engineer",3,"high","95014"
"583",4141,50,5,965349059,"M",35,17,"technician/engineer",3,"high","95014"
"584",4179,912,5,965333582,"F",35,20,"writer",2,"medium","94949"
"585",4179,1211,5,965331231,"F",35,20,"writer",2,"medium","94949"
"586",4179,2987,5,965333394,"F",35,20,"writer",2,"medium","94949"
"587",4179,1028,5,965331397,"F",35,20,"writer",2,"medium","94949"
"588",4207,912,5,965328096,"M",35,1,"academic/educator",2,"medium","90731"
"589",4207,2409,3,965327885,"M",35,1,"academic/educator",2,"medium","90731"
"590",4207,10,5,965326235,"M",35,1,"academic/educator",2,"medium","90731"
"591",4207,1211,5,965322285,"M",35,1,"academic/educator",2,"medium","90731"
"592",4207,1256,5,965325471,"M",35,1,"academic/educator",2,"medium","90731"
"593",4219,1374,4,965316151,"M",35,17,"technician/engineer",3,"high","95125"
"594",4277,3793,5,978252082,"M",35,16,"self-employed",2,"medium","98133"
"595",4277,912,5,967110758,"M",35,16,"self-employed",2,"medium","98133"
"596",4277,2409,4,975497893,"M",35,16,"self-employed",2,"medium","98133"
"597",4277,2420,4,985511414,"M",35,16,"self-employed",2,"medium","98133"
"598",4277,950,5,983695764,"M",35,16,"self-employed",2,"medium","98133"
"599",4277,3481,4,976510796,"M",35,16,"self-employed",2,"medium","98133"
"600",4277,3861,4,978516750,"M",35,16,"self-employed",2,"medium","98133"
"601",4277,306,3,976786525,"M",35,16,"self-employed",2,"medium","98133"
"602",4277,1945,5,970048831,"M",35,16,"self-employed",2,"medium","98133"
"603",4277,10,4,965294454,"M",35,16,"self-employed",2,"medium","98133"
"604",4277,337,5,971768488,"M",35,16,"self-employed",2,"medium","98133"
"605",4277,50,5,965290451,"M",35,16,"self-employed",2,"medium","98133"
"606",4277,1211,5,985509740,"M",35,16,"self-employed",2,"medium","98133"
"607",4277,1212,5,965468339,"M",35,16,"self-employed",2,"medium","98133"
"608",4277,2987,5,965294026,"M",35,16,"self-employed",2,"medium","98133"
"609",4277,1256,4,967620327,"M",35,16,"self-employed",2,"medium","98133"
"610",4277,2644,5,967620680,"M",35,16,"self-employed",2,"medium","98133"
"611",4277,1374,4,965294089,"M",35,16,"self-employed",2,"medium","98133"
"612",4277,1028,5,967622665,"M",35,16,"self-employed",2,"medium","98133"
"613",4277,1031,3,965294392,"M",35,16,"self-employed",2,"medium","98133"
"614",4277,1036,5,965468415,"M",35,16,"self-employed",2,"medium","98133"
"615",4277,2005,3,965294303,"M",35,16,"self-employed",2,"medium","98133"
"616",4291,3793,5,965273818,"M",35,14,"sales/marketing",3,"high","98125"
"617",4291,1374,5,965274185,"M",35,14,"sales/marketing",3,"high","98125"
"618",4291,1036,5,965274185,"M",35,14,"sales/marketing",3,"high","98125"
"619",4349,50,1,965213641,"M",18,2,"artist",1,"low","95843"
"620",4383,912,3,965173454,"F",18,4,"college/grad_student",1,"low","93940"
"621",4425,912,5,965107353,"M",35,7,"executive/managerial",3,"high","98607"
"622",4425,2409,3,965111172,"M",35,7,"executive/managerial",3,"high","98607"
"623",4425,2420,3,965110660,"M",35,7,"executive/managerial",3,"high","98607"
"624",4425,306,3,965107501,"M",35,7,"executive/managerial",3,"high","98607"
"625",4425,1945,4,965107546,"M",35,7,"executive/managerial",3,"high","98607"
"626",4425,10,4,965114524,"M",35,7,"executive/managerial",3,"high","98607"
"627",4425,337,3,965109009,"M",35,7,"executive/managerial",3,"high","98607"
"628",4425,50,4,965107546,"M",35,7,"executive/managerial",3,"high","98607"
"629",4425,2987,4,965108525,"M",35,7,"executive/managerial",3,"high","98607"
"630",4425,2644,4,965115505,"M",35,7,"executive/managerial",3,"high","98607"
"631",4425,1374,3,965106841,"M",35,7,"executive/managerial",3,"high","98607"
"632",4425,1028,4,965106770,"M",35,7,"executive/managerial",3,"high","98607"
"633",4425,1031,3,965110429,"M",35,7,"executive/managerial",3,"high","98607"
"634",4425,1036,3,965107501,"M",35,7,"executive/managerial",3,"high","98607"
"635",4425,2005,3,965110189,"M",35,7,"executive/managerial",3,"high","98607"
"636",4453,1374,4,965086412,"M",35,0,"other",0,"other","95667"
"637",4453,1028,3,965086508,"M",35,0,"other",0,"other","95667"
"638",4473,3481,4,965073084,"M",35,1,"academic/educator",2,"medium","94121"
"639",4473,306,3,965063372,"M",35,1,"academic/educator",2,"medium","94121"
"640",4473,50,4,965063346,"M",35,1,"academic/educator",2,"medium","94121"
"641",4473,1211,3,965073438,"M",35,1,"academic/educator",2,"medium","94121"
"642",4473,1028,4,965076343,"M",35,1,"academic/educator",2,"medium","94121"
"643",4473,1036,5,965073438,"M",35,1,"academic/educator",2,"medium","94121"
"644",4473,2005,3,965074002,"M",35,1,"academic/educator",2,"medium","94121"
"645",4562,3481,5,964495486,"M",35,10,"K-12_student",1,"low","94133"
"646",4562,2987,3,967431359,"M",35,10,"K-12_student",1,"low","94133"
"647",4562,1028,3,994468538,"M",35,10,"K-12_student",1,"low","94133"
"648",4562,1036,3,967431245,"M",35,10,"K-12_student",1,"low","94133"
"649",4620,2987,4,964121928,"F",18,17,"technician/engineer",3,"high","94606"
"650",4629,2987,3,964043859,"F",18,4,"college/grad_student",1,"low","94309"
"651",4631,50,5,964040372,"M",18,4,"college/grad_student",1,"low","94111"
"652",4631,2987,3,964039909,"M",18,4,"college/grad_student",1,"low","94111"
"653",4631,1374,2,964039396,"M",18,4,"college/grad_student",1,"low","94111"
"654",4631,2005,2,964041703,"M",18,4,"college/grad_student",1,"low","94111"
"655",4635,912,4,964033115,"M",18,4,"college/grad_student",1,"low","94703"
"656",4635,10,4,964034621,"M",18,4,"college/grad_student",1,"low","94703"
"657",4635,50,4,964033173,"M",18,4,"college/grad_student",1,"low","94703"
"658",4635,2987,5,964032910,"M",18,4,"college/grad_student",1,"low","94703"
"659",4635,1028,5,964143517,"M",18,4,"college/grad_student",1,"low","94703"
"660",4653,3793,3,975533608,"M",35,12,"programmer",3,"high","95051"
"661",4653,912,5,963939370,"M",35,12,"programmer",3,"high","95051"
"662",4653,950,4,963939484,"M",35,12,"programmer",3,"high","95051"
"663",4653,3481,2,975533459,"M",35,12,"programmer",3,"high","95051"
"664",4653,1945,5,963939718,"M",35,12,"programmer",3,"high","95051"
"665",4653,50,4,963939612,"M",35,12,"programmer",3,"high","95051"
"666",4653,381,3,975535585,"M",35,12,"programmer",3,"high","95051"
"667",4653,1212,4,963939355,"M",35,12,"programmer",3,"high","95051"
"668",4653,1256,3,975532293,"M",35,12,"programmer",3,"high","95051"
"669",4653,1374,3,975533258,"M",35,12,"programmer",3,"high","95051"
"670",4653,1036,4,975532790,"M",35,12,"programmer",3,"high","95051"
"671",4673,3793,2,964384106,"M",35,16,"self-employed",2,"medium","94705"
"672",4673,912,5,963760207,"M",35,16,"self-employed",2,"medium","94705"
"673",4673,2420,3,963770975,"M",35,16,"self-employed",2,"medium","94705"
"674",4673,3481,5,970983798,"M",35,16,"self-employed",2,"medium","94705"
"675",4673,10,3,963767352,"M",35,16,"self-employed",2,"medium","94705"
"676",4673,2987,3,963768169,"M",35,16,"self-employed",2,"medium","94705"
"677",4673,1374,4,963766247,"M",35,16,"self-employed",2,"medium","94705"
"678",4673,1028,4,964487967,"M",35,16,"self-employed",2,"medium","94705"
"679",4673,1036,5,963762803,"M",35,16,"self-employed",2,"medium","94705"
"680",4721,2987,5,963376074,"M",35,11,"lawyer",3,"high","95405"
"681",4723,1374,3,963366045,"M",35,7,"executive/managerial",3,"high","90014-1718"
"682",4787,3481,4,962997408,"M",1,11,"lawyer",3,"high","94610"
"683",4796,912,4,962982975,"M",35,7,"executive/managerial",3,"high","98103"
"684",4796,950,4,962991382,"M",35,7,"executive/managerial",3,"high","98103"
"685",4796,337,4,962986489,"M",35,7,"executive/managerial",3,"high","98103"
"686",4796,50,4,962985915,"M",35,7,"executive/managerial",3,"high","98103"
"687",4796,1212,4,962991382,"M",35,7,"executive/managerial",3,"high","98103"
"688",4796,2987,4,962990181,"M",35,7,"executive/managerial",3,"high","98103"
"689",4796,1260,4,962991618,"M",35,7,"executive/managerial",3,"high","98103"
"690",4796,1374,4,962991124,"M",35,7,"executive/managerial",3,"high","98103"
"691",4796,1028,3,962983526,"M",35,7,"executive/managerial",3,"high","98103"
"692",4796,1031,2,962983645,"M",35,7,"executive/managerial",3,"high","98103"
"693",4796,1036,2,962984038,"M",35,7,"executive/managerial",3,"high","98103"
"694",4808,2420,3,962958258,"M",35,0,"other",0,"other","96707-1321"
"695",4808,3481,4,962938216,"M",35,0,"other",0,"other","96707-1321"
"696",4808,10,3,962954266,"M",35,0,"other",0,"other","96707-1321"
"697",4808,2987,3,962934628,"M",35,0,"other",0,"other","96707-1321"
"698",4808,1374,5,962935933,"M",35,0,"other",0,"other","96707-1321"
"699",4808,1028,5,962943721,"M",35,0,"other",0,"other","96707-1321"
"700",4808,1031,4,962943810,"M",35,0,"other",0,"other","96707-1321"
"701",4808,1036,5,962945579,"M",35,0,"other",0,"other","96707-1321"
"702",4808,2005,4,962937210,"M",35,0,"other",0,"other","96707-1321"
"703",4875,3481,5,975219979,"M",35,0,"other",0,"other","97403"
"704",4875,337,3,975229086,"M",35,0,"other",0,"other","97403"
"705",4884,912,5,963046112,"M",35,14,"sales/marketing",3,"high","90266"
"706",4884,3481,5,962746575,"M",35,14,"sales/marketing",3,"high","90266"
"707",4884,50,5,962744287,"M",35,14,"sales/marketing",3,"high","90266"
"708",4884,2987,3,962746407,"M",35,14,"sales/marketing",3,"high","90266"
"709",4884,1256,5,963044354,"M",35,14,"sales/marketing",3,"high","90266"
"710",4884,1260,4,963045636,"M",35,14,"sales/marketing",3,"high","90266"
"711",4884,1374,5,962746221,"M",35,14,"sales/marketing",3,"high","90266"
"712",4884,1036,5,962746221,"M",35,14,"sales/marketing",3,"high","90266"
"713",4951,3793,4,964653645,"F",35,17,"technician/engineer",3,"high","90291"
"714",4951,912,5,982865943,"F",35,17,"technician/engineer",3,"high","90291"
"715",4951,1945,4,962644312,"F",35,17,"technician/engineer",3,"high","90291"
"716",4951,337,3,962641600,"F",35,17,"technician/engineer",3,"high","90291"
"717",4951,1211,4,962843932,"F",35,17,"technician/engineer",3,"high","90291"
"718",4951,2987,3,962644867,"F",35,17,"technician/engineer",3,"high","90291"
"719",4951,1256,5,962639528,"F",35,17,"technician/engineer",3,"high","90291"
"720",4951,1260,3,962644202,"F",35,17,"technician/engineer",3,"high","90291"
"721",4951,1036,2,962637910,"F",35,17,"technician/engineer",3,"high","90291"
"722",4971,1256,4,962606353,"M",35,7,"executive/managerial",3,"high","94086"
"723",4974,2987,4,962605834,"M",35,20,"writer",2,"medium","94131"
"724",5023,1028,4,962581526,"M",35,20,"writer",2,"medium","91505"
"725",5023,1031,3,962581755,"M",35,20,"writer",2,"medium","91505"
"726",5055,1211,5,962486998,"F",35,16,"self-employed",2,"medium","97330"
"727",5055,2987,5,962486676,"F",35,16,"self-employed",2,"medium","97330"
"728",5165,912,5,961901541,"M",35,6,"doctor/health_care",3,"high","91103"
"729",5165,1256,5,961904407,"M",35,6,"doctor/health_care",3,"high","91103"
"730",5186,1374,5,961727700,"M",35,12,"programmer",3,"high","96555"
"731",5212,1212,5,961568444,"M",18,2,"artist",1,"low","90025"
"732",5212,2987,3,961568192,"M",18,2,"artist",1,"low","90025"
"733",5212,1260,5,961568416,"M",18,2,"artist",1,"low","90025"
"734",5219,10,4,961542369,"M",18,4,"college/grad_student",1,"low","94706"
"735",5219,1036,5,961542101,"M",18,4,"college/grad_student",1,"low","94706"
"736",5226,1036,4,962083705,"M",35,0,"other",0,"other","98122"
"737",5366,50,5,960500558,"M",18,12,"programmer",3,"high","90045"
"738",5366,2987,2,960500418,"M",18,12,"programmer",3,"high","90045"
"739",5366,2005,3,960500860,"M",18,12,"programmer",3,"high","90045"
"740",5436,10,3,960009878,"M",18,4,"college/grad_student",1,"low","90024"
"741",5458,3793,3,979766457,"F",18,2,"artist",1,"low","98102"
"742",5458,2420,4,1014699594,"F",18,2,"artist",1,"low","98102"
"743",5458,3481,3,1003632818,"F",18,2,"artist",1,"low","98102"
"744",5458,306,3,1009856603,"F",18,2,"artist",1,"low","98102"
